CompanyName,MarketCap,EmployeesTotalAmount
CHINA RAILWAY HI-TECH INDUSTRY CORPORATION,2.976,NAN
GESTAMP AUTOMOCION,2.978,NAN
TRANSALTA CORPORATION,2.979,1476
NANTONG JIANGHAI CAPACITOR,2.975,NAN
SANY HEAVY EQUIPMENT INTERNATIONAL HOLDINGS COMPANY,2.968,NAN
PT SEMEN INDONESIA (PERSERO) TBK,2.969,7769
JIANGSU NATA OPTO-ELECTRONIC MATERIAL,2.971,NAN
BAYER CROPSCIENCE,2.968,1230
"BANK OF JINZHOU CO., LTD.",2.973,6037
SESA,2.970,NAN
PETRO RIO,2.966,NAN
AGL ENERGY,2.969,3980
TOYODA GOSEI,2.970,39403
CYTOKINETICS,2.966,253
LINDE INDIA,2.970,654
SHIKUN & BINUI,2.967,NAN
INDIAN HOTELS COMPANY,2.968,33797
KINGCLEAN ELECTRIC CO.LTD,2.972,7622
CHINA DATANG CORPORATION RENEWABLE POWER,2.965,NAN
PT BANK HARDA INTERNASIONAL TBK,2.973,NAN
AMOREPACIFIC GROUP,2.957,13257
DAIWA OFFICE INVESTMENT CORPORATION,2.957,NAN
BYSTRONIC AG,2.958,NAN
AMERICA GREAT HEALTH,2.955,NAN
CHINA ENTERPRISE COMPANY,2.961,NAN
CALEDONIA INVESTMENTS,2.963,NAN
JINGJIN ENVIRONMENTAL PROTECTION,2.957,NAN
ZHONGYU GAS HOLDINGS,2.957,4497
SUNAC SERVICES HOLDINGS LIMITED,2.952,27909
KCE ELECTRONICS PUBLIC COMPANY,2.948,NAN
DAQO NEW ENERGY,2.947,NAN
"AKESO, INC.",2.949,NAN
SEIBU HOLDINGS,2.954,23504
NIPPON LIFE INDIA ASSET MANAGEMENT,2.950,1043
VISCOFAN,2.953,4609
CLOSE BROTHERS GROUP,2.954,3000
ARABIAN CENTRES COMPANY,2.954,NAN
ADAMA,2.948,NAN
GUANGDONG SHUNKONG DEVELOPMENT CO. LTD.,2.953,NAN
CALAMOS STRATEGIC TOTAL RETURN FUND,2.945,NAN
BEIJING CAPITAL INTERNATIONAL AIRPORT COMPANY,2.947,1556
HILLTOP HOLDINGS,2.945,4900
FULTON FINANCIAL CORPORATION,2.949,3200
BOYA BIO-PHARMACEUTICAL GROUP,2.946,NAN
DONLINKS INTERNATIONAL INVESTMENT,2.946,NAN
QIANHE CONDIMENT AND FOOD,2.953,NAN
HUFVUDSTADEN AB (PUBL),2.943,NAN
AIMMUNE THERAPEUTICS,NAN,NAN
1LIFE HEALTHCARE INC,2.940,3090
MITSUI FUDOSAN LOGISTICS PARK,2.937,NAN
ADAPTHEALTH,2.942,10700
EBRO FOODS,2.944,NAN
"KRISPY KREME, INC.",2.939,21500
EOPTOLINK TECHNOLOGY,2.938,1791
ZHEJIANG JINKE CULTURE INDUSTRY,2.942,925
CHINA EVERGRANDE GROUP,2.928,133000
ITRON,2.933,6065
SHANGHAI HUAYI GROUP CORPORATION,2.927,12580
DOWNER EDI,2.930,NAN
IHEARTMEDIA,2.928,9588
WALSIN TECHNOLOGY CORPORATION,2.931,NAN
THE A2 MILK COMPANY,2.926,319
CASINO GUICHARD-PERRACHON SOCIETE ANONYME,2.928,NAN
GREIF,2.927,16000
WORTHINGTON INDUSTRIES,2.929,9000
ZHONGTIAN FINANCIAL GROUP COMPANY,2.931,5950
SOUTH JERSEY INDUSTRIES,2.928,1173
JIANGSU CHANGSHU RURAL COMMERCIAL BANK,2.929,6864
CHENGDU KANGHONG PHARMACEUTICALS GROUP CO. LTD,2.925,NAN
JOYOUNG,2.929,NAN
DINGDONG (CAYMAN) LTD,2.915,NAN
MARATHON PATENT GROUP,2.924,9
CORPORATION BANK,NAN,NAN
FONDUL PROPRIETATEA SA,2.921,NAN
MEDACTA GROUP SA,2.918,NAN
MGE ENERGY,2.918,706
COM7 PUBLIC COMPANY,2.922,NAN
FREIGHTWAYS,2.918,NAN
"XIAMEN BANK CO., LTD.",2.907,2840
BIN DAWOOD HOLDING COMPANY,2.914,NAN
VIDRALA,2.905,3500
PANDOX AB (PUBL),2.912,NAN
IWATANI CORPORATION,2.907,1275
BEIJING GEOENVIRON ENGINEERING & TECHNOLOGY,2.909,3184
NEWLAND DIGITAL TECHNOLOGY,2.905,6570
HUNAN ZHONGKE ELECTRIC,2.905,1110
HISENSE VISUAL TECHNOLOGY,2.911,80000
SHENZHEN CHANGHONG TECHNOLOGY,2.913,NAN
"LEGALZOOM.COM, INC.",2.895,1218
USINAS SIDERURGICAS DE MINAS GERAIS,2.900,NAN
JMDC,2.895,582
CHUGOKU ELECTRIC POWER,2.903,13163
ABM INDUSTRIES INCORPORATED,2.904,124000
SHANGRI-LA ASIA,2.900,29400
SHANGRI-LA ASIA LIMITED,2.901,NAN
KONTOOR BRANDS,2.903,14000
DENKA COMPANY,2.903,6316
FORTIS HEALTHCARE,2.900,23000
"RELAY THERAPEUTICS, INC.",2.896,245
SHENZHEN YINGHE TECHNOLOGY CO. LTD,2.903,3544
GODREJ INDUSTRIES,2.898,1046
TROAX GROUP AB (PUBL),2.898,NAN
GANSU SHANGFENG CEMENT,2.902,2433
QATAR ALUMINIUM MANUFACTURING COMPANY Q.P.S.C.,2.902,NAN
SHANGHAI HAOHAI BIOLOGICAL TECHNOLOGY,2.886,NAN
SOFTWARE AKTIENGESELLSCHAFT,2.888,NAN
YAMAZAKI BAKING,2.885,19832
ABM INDUSTRIES,2.887,124000
SKYLARK HOLDINGS,2.894,48480
INGEVITY CORPORATION,2.891,1850
SHAANXI YANCHANG PETROLEUM CHEMICAL ENGINEERING,2.885,NAN
EUROPCAR MOBILITY GROUP,2.890,8999
UNIQA INSURANCE GROUP AG,2.888,NAN
KOREA GAS CORPORATION,2.887,NAN
VINATI ORGANICS,2.894,865
ALBANY INTERNATIONAL,2.894,4100
CHENGDU XINGRONG ENVIRONMENT,2.892,4200
SHANDONG HEAD,2.889,NAN
"FREEDOM HOLDINGS, INC.",2.886,2028
SIRIUS INTERNATIONAL INSURANCE GROUP,2.894,NAN
"LECRON INDUSTRIAL DEVELOPMENT GROUP CO., LTD.",2.882,NAN
INSTRUCTURE,2.877,1283
YUEXIU PROPERTY COMPANY,2.882,10100
CAREL INDUSTRIES,2.883,NAN
ST. GALLER KANTONALBANK AG,2.878,NAN
RAMSAY GENERALE DE SANTE SA,2.884,NAN
KAJARIA CERAMICS,2.884,2521
"HENAN ZHONGFU INDUSTRIAL CO.,LTD",2.877,NAN
SBM OFFSHORE,2.871,4507
HISAMITSU PHARMACEUTICAL,2.870,2745
KEYWORDS STUDIOS,2.867,NAN
MERCANTILE INVESTMENT TRUST (THE),2.872,NAN
VICTREX,2.870,900
GUODIAN CHANGYUAN ELECTRIC POWER,2.873,NAN
BANK OF QINGDAO,2.867,NAN
CENTRAL CHINA SECURITIES,2.869,NAN
GUOSHENG FINANCIAL HOLDING,2.869,NAN
MAPLE LEAF FOODS,2.870,NAN
UNICAJA BANCO,2.871,NAN
JOLYWOOD (SUZHOU) SUNWATT,2.874,NAN
ENOVIX CORPORATION,2.873,206
ALM. BRAND A/S,2.871,1725
JASMINE TELECOM SYSTEMS PUBLIC COMPANY,2.871,NAN
HANMI SCIENCE,2.856,2419
XINYU IRON & STEEL CO. LTD,2.858,NAN
AKBANK T.A.S,2.857,NAN
HANG LUNG GROUP,2.857,4626
COLONY CAPITAL,NAN,250
ALFRESA HOLDINGS CORPORATION,2.861,1004
KAINOS GROUP,2.861,NAN
"KYMERA THERAPEUTICS, INC.",2.855,80
BADGER METER,2.860,1837
PATTERSON COMPANIES,2.863,7800
CIMC ENRIC HOLDINGS,2.862,NAN
GENTHERM,2.861,10474
INTERNATIONAL BANCSHARES CORPORATION,2.860,2254
ULVAC,2.864,6370
DIAGNOSTICOS DA AMERICA,2.852,NAN
MILLICOM INTERNATIONAL CELLULAR,2.847,22000
SOFTWARE AG,2.853,NAN
MOBILE TELECOMMUNICATIONS COMPANY SAUDI ARABIA,2.852,NAN
GERRESHEIMER AG,2.845,9872
SMS,2.847,13793
FRASERS CENTREPOINT TRUST,2.848,NAN
NETLINK NBN TRUST,2.846,NAN
RANPAK HOLDINGS,2.849,875
GUANGDONG PROVINCIAL EXPRESSWAY DEVELOPMENT,2.845,NAN
FALCK RENEWABLES,2.851,NAN
AIRPORT CITY,2.845,NAN
BEIJING SANJU ENVIRONMENTAL PROTECTION & NEW MATERIALS,2.850,NAN
SOLAR INDUSTRIES INDIA,2.848,NAN
GRINDWELL NORTON,2.849,3973
INVITAE CORPORATION,2.841,3000
PAYSAFE LIMITED,2.837,NAN
OLO INC.,2.844,639
TANGSHAN SANYOU CHEMICAL INDUSTRIES,2.837,NAN
ASHMORE GROUP,2.844,NAN
23ANDME HOLDING CO.,2.842,746
NIPPON ACCOMMODATIONS FUND,2.837,NAN
CHINA GRAND PHARMACEUTICAL AND HEALTHCARE HOLDINGS,2.844,NAN
JINHUI LIQUOR,2.840,NAN
MAPLETREE NORTH ASIA COMMERCIAL TRUST,2.836,NAN
INNER MONGOLIA YITAI COAL,2.842,NAN
ARCSOFT CORPORATION,2.844,670
ASHTROM GROUP,2.836,NAN
LOTES,2.835,NAN
ENERPLUS CORPORATION,2.838,NAN
ATRICURE,2.830,875
BRAVIDA HOLDING AB (PUBL),2.825,NAN
TEMPLETON EMERGING MARKETS INVESTMENT TRUST PLC,2.828,NAN
SHENZHEN ZHONGJIN LINGNAN NONFEMET CO. LTD.,2.825,NAN
THAI UNION GROUP PUBLIC COMPANY,2.834,NAN
GOME RETAIL HOLDINGS LIMITED,2.829,NAN
COLUMBIA BANKING SYSTEM,2.831,2162
SWEETGREEN,NAN,4877
BOHAI LEASING,2.830,NAN
CHINA SOUTH PUBLISHING & MEDIA GROUP CO. LTD,2.826,NAN
FORTRESS TRANSPORTATION AND INFRASTRUCTURE INVESTORS LLC,2.831,600
ZHEJIANG WANLIYANG,2.833,NAN
PT INDOCEMENT TUNGGAL PRAKARSA TBK,2.822,5246
GRUPO FINANCIERO GALICIA,2.824,NAN
ROBINSONS LAND CORPORATION,NAN,1929
ORANGE POLSKA,2.818,NAN
WH SMITH,2.823,14321
TRI POINTE GROUP,2.818,1390
"ARBOR REALTY TRUST, INC.",2.820,579
AEON REIT INVESTMENT CORPORATION,2.821,NAN
MVV ENERGIE AG,2.818,NAN
OTTER TAIL CORPORATION,2.816,2487
DB HITEK,2.817,NAN
NAGARRO SE,2.816,NAN
HOSTESS BRANDS,2.817,2600
SANQUAN FOOD,2.816,NAN
URBAN OUTFITTERS,2.812,19000
SAMSUNG CARD,2.808,NAN
SOLVAC,2.805,NAN
KLCC REAL ESTATE INVESTMENT TRUST,2.814,NAN
C&D INTERNATIONAL INVESTMENT GROUP,2.812,7597
COSCO SHIPPING PORTS,2.814,NAN
SIASUN ROBOT&AUTOMATION,2.812,NAN
LIEN HWA INDUSTRIAL HOLDINGS CORPORATION,2.808,NAN
CHINA NATIONAL ACCORD MEDICINES CORPORATION,2.811,NAN
SATURDAY,2.809,NAN
SINGAPORE PRESS HOLDINGS,2.808,3540
CHINESE UNIVERSE PUBLISHING AND MEDIA GROUP,2.809,NAN
YAMADA DENKI,2.803,19985
SANSTEEL MINGUANG.FUJIAN,2.797,NAN
COMSYS HOLDINGS CORPORATION,2.804,16844
TIANDI SCIENCE & TECHNOLOGY CO.LTD,2.802,NAN
OSSUR,2.801,4000
GRANDBLUE ENVIRONMENT,2.804,NAN
UNITED STATES CELLULAR CORPORATION,2.800,5900
KWS SAAT SE & CO. KGAA,2.804,5709
NATIONAL HEALTH INVESTORS,2.797,17
TAIWAN BUSINESS BANK,2.803,NAN
CHINA PETROLEUM ENGINEERING CORPORATION,2.800,NAN
KENT GIDA MADDELERI SANAYII VE TICARET,2.789,NAN
ZHIHU INC.,2.791,NAN
"POWERSCHOOL HOLDINGS, INC.",2.786,2905
"HANG ZHOU IRON & STEEL CO.,LTD.",2.789,NAN
SSP GROUP,2.789,39549
MOMENTIVE GLOBAL INC.,2.792,1600
EUTELSAT COMMUNICATIONS,2.792,NAN
SHANGHAI FULLHAN MICROELECTRONICS,2.776,NAN
FEDERAL GRID COMPANY OF UNIFIED ENERGY SYSTEM,2.780,NAN
ACV AUCTIONS INC.,2.775,1910
H&K AG,2.776,NAN
"RACKSPACE TECHNOLOGY, INC.",2.783,6600
"ZIPRECRUITER, INC.",2.784,NAN
PRIMO WATER CORPORATION,2.779,11500
BHARAT HEAVY ELECTRICALS,2.776,39821
FANGDA SPECIAL STEEL TECHNOLOGY,2.780,NAN
SEMBCORP INDUSTRIES LTD,2.784,4500
CHINA AUTOMOTIVE ENGINEERING RESEARCH INSTITUTE,2.784,NAN
WUHAN JINGCE ELECTRONIC GROUP,2.783,NAN
HUB GROUP,2.784,NAN
KENON HOLDINGS,2.779,120
WHITING PETROLEUM CORPORATION,2.780,NAN
JMT NETWORK SERVICES PUBLIC COMPANY,2.782,NAN
AUCTION TECHNOLOGY GROUP PLC,NAN,NAN
SHIFT,2.773,NAN
JUSTSYSTEMS CORPORATION,2.765,339
CORBION,2.773,2267
FP CORPORATION,2.768,4484
SAMSONITE INTERNATIONAL,2.767,14500
JIANGSU GUOMAO REDUCER,2.771,NAN
ASSURA,2.770,NAN
PAGEGROUP,2.768,NAN
CRISIL,2.768,3609
BRADY CORPORATION,2.772,5700
FIRST INTERSTATE BANCSYSTEM,2.769,2330
JIANGSU DINGSHENG NEW MATERIAL JOINT-STOCK,2.767,NAN
"HUBEI YIHUA CHEMICAL INDUSTRY CO., LTD.",2.766,NAN
TECHNOLOGY ONE,2.772,NAN
BANCO COMERCIAL PORTUGUES,2.773,NAN
SIMS METAL MANAGEMENT,NAN,894
NATIONAL ALUMINIUM COMPANY,2.765,6496
BILLDESK,NAN,342
TURKISH AIRLINES,NAN,NAN
UNITED NATURAL FOODS,2.772,28300
NINGBO BOWAY ALLOY MATERIAL COMPANY,2.773,NAN
CETC ENERGY JOINT-STOCK,2.767,NAN
NEVRO,2.758,945
SPRINGWORKS THERAPEUTICS,2.761,176
OBIC BUSINESS CONSULTANTS,2.764,842
ALAMOS GOLD,2.756,1700
TRINITY INDUSTRIES,2.762,2000
FINSBURY GROWTH & INCOME TRUST,2.759,NAN
CORPORACION MOCTEZUMA,2.760,NAN
"THE NAVIGATOR COMPANY, S.A.",2.759,NAN
STEPAN COMPANY,2.756,2439
ISETAN MITSUKOSHI HOLDINGS,2.755,8714
SHENZHEN HUAQIANG INDUSTRY,2.755,NAN
GUANGZHOU GREAT POWER ENERGY AND TECHNOLOGY CO. LTD,2.758,NAN
VOCERA COMMUNICATIONS,2.755,745
JIANGYIN HENGRUN HEAVY INDUSTRIES CO. LTD,2.758,NAN
NIZHNEKAMSKNEFTEKHIM,2.748,NAN
SHANGHAI BELLING,2.747,NAN
FIRST ADVANTAGE CORP,2.752,5500
ACTIVIA PROPERTIES,2.753,NAN
VECTOR LIMITED,2.746,970
UNITED INDUSTRIAL CORPORATION,2.748,2300
ZHEJIANG JIECANG LINEAR MOTION TECHNOLOGY,2.746,NAN
KOREA AEROSPACE INDUSTRIES,2.748,NAN
NV BEKAERT SA,2.753,NAN
SHANGHAI TUNNEL ENGINEERING,2.749,NAN
CANADIAN WESTERN BANK,2.745,2505
BELDEN,2.750,6500
ROYAL VOLKERWESSELS NV,NAN,NAN
YANCOAL AUSTRALIA LTD,2.749,NAN
LUOYANG GLASS COMPANY,2.745,NAN
CHINA REFORM HEALTH MANAGEMENT AND SERVICES GROUP,2.749,NAN
TOHO GAS,2.743,6198
DBAPPSECURITY,2.737,NAN
CNOVA,2.738,NAN
PAGERDUTY,2.744,950
DAELIM INDUSTRIAL,2.740,NAN
ATRIUM LJUNGBERG AB (PUBL),2.737,NAN
JAPAN LOGISTICS FUND,2.738,NAN
FINANCIAL STREET HOLDINGS,2.735,NAN
MACRONIX INTERNATIONAL,2.735,3992
MAKEMYTRIP,2.739,5200
HYUNDAI MIPO DOCKYARD,2.741,NAN
ANTONG HOLDINGS,2.736,NAN
AGGREKO,NAN,NAN
SHANGHAI LIANGXIN ELECTRICAL,2.744,NAN
PT SARATOGA INVESTAMA SEDAYA TBK,2.740,NAN
PARAMOUNT RESOURCES,2.742,NAN
KINDRED GROUP,2.729,1564
SHANGHAI BRIGHT POWER SEMICONDUCTOR,2.729,NAN
BRII BIOSCIENCES LIMITED,2.733,NAN
SUMITOMO RUBBER INDUSTRIES,2.729,36650
SIAM GLOBAL HOUSE PUBLIC COMPANY,2.733,NAN
CRANSWICK,2.733,6988
FLAGSTAR BANCORP,2.727,5395
MOOG,2.732,14000
HMS NETWORKS AB (PUBL),2.727,NAN
CEDAR FAIR,2.728,46000
SINOSOFT,2.734,NAN
"JENKEM TECHNOLOGY CO., LTD.",2.725,NAN
ARENDALS FOSSEKOMPANI ASA,2.731,NAN
SHAKE SHACK,2.723,9695
KEIKYU CORPORATION,2.718,9034
PRIMARY HEALTH PROPERTIES,2.721,NAN
CENTRAL BANCOMPANY,2.716,32335
KATITAS,2.722,693
"GUANGDONG DONGPENG HOLDINGS CO., LTD.",2.718,NAN
BOISE CASCADE COMPANY,2.715,6110
SENDAS DISTRIBUIDORA S.A.,2.714,NAN
TOTVS,2.708,NAN
JFROG LTD,2.707,662
INDIAMART INTERMESH LIMITED,2.713,2826
NS SOLUTIONS CORPORATION,2.712,7035
POWERTECH TECHNOLOGY,2.705,NAN
SHANGHAI WEAVER NETWORK,2.712,NAN
LAGERCRANTZ GROUP AB (PUBL),2.714,NAN
ENERGIZER HOLDINGS,2.714,6000
HG CAPITAL TRUST,2.710,NAN
DYCOM INDUSTRIES,2.709,14276
LIER CHEMICAL,2.705,NAN
TAKARA BIO,2.697,1517
SECUNET SECURITY NETWORKS,2.702,NAN
HANMI PHARM,2.695,NAN
NUVASIVE,2.697,2900
TURK TELEKOMUNIKASYON ANONIM SIRKETI,2.698,34034
ROBERTET SA,2.703,NAN
ELECTRICITY GENERATING PUBLIC COMPANY,2.697,NAN
CTS INTERNATIONAL LOGISTICS CORPORATION,2.700,NAN
HANGZHOU DPTECH TECHNOLOGIES,2.701,NAN
MACCURA BIOTECHNOLOGY CO.LTD,2.702,NAN
ELECTRA,2.697,NAN
TC PIPELINES LP,NAN,NAN
UNIBET GROUP PLC,2.689,NAN
SUNNOVA ENERGY INTERNATIONAL,2.693,736
YUE YUEN INDUSTRIAL (HOLDINGS),2.691,319000
LIBERTY LATIN AMERICA,2.689,NAN
HAEMONETICS CORPORATION,2.690,2708
DAIO PAPER CORPORATION,2.688,12656
PTC THERAPEUTICS,2.694,1177
NAVTECH,2.688,NAN
NANJI E-COMMERCE CO. LTD,2.685,NAN
FUJIAN KUNCAI MATERIAL TECHNOLOGY,2.691,NAN
YULON NISSAN MOTOR CO. LTD,2.688,1082
BRICKWORKS,2.690,NAN
GIBSON ENERGY,2.687,500
MAYTRONICS,2.693,NAN
BANK OF GANSU,2.685,NAN
POONAWALLA FINCORP LIMITED,2.692,NAN
PT DIAN SWASTATIKA SENTOSA TBK,2.694,NAN
DADA NEXUS LTD,2.683,2149
ENEVA,2.679,NAN
TAIWAN GLASS IND,2.684,NAN
MERITZ SECURITIES,2.677,NAN
ALIBABA PICTURES GROUP,2.684,1134
E-L FINANCIAL CORPORATION,2.683,870
GROCERY OUTLET HOLDING,2.679,946
VISTA OUTDOOR,2.683,5900
DESCENTE,2.681,1839
NINGBO JIFENG AUTO PARTS,2.679,NAN
"ARHAUS, INC.",2.683,NAN
"RECURSION PHARMACEUTICALS, INC.",2.670,216
"SICHUAN ANNING IRON AND TITANIUM CO.,LTD.",2.669,NAN
BLACKROCK SCIENCE AND TECHNOLOGY TRUST II,2.674,NAN
DORMAKABA HOLDING AG,2.673,NAN
ORANGE LIFE INSURANCE,NAN,NAN
AJANTA PHARMA,2.666,7167
SAVILLS,2.668,NAN
SUN TV NETWORK,2.674,1352
LEO GROUP,2.667,NAN
PACIRA BIOSCIENCES,2.674,697
NU SKIN ENTERPRISES,2.672,4600
HATSUN AGRO PRODUCT,2.672,4864
TECHNIP ENERGIES N.V.,2.667,NAN
TANGSHAN PORT GROUP,2.674,NAN
WALLENIUS WILHELMSEN ASA,2.671,NAN
VISUAL CHINA GROUP,2.667,NAN
EVERCOMMERCE INC.,2.657,1750
INTEGER HOLDINGS CORPORATION,2.656,9000
BLACKROCK HEALTH SCIENCES TRUST II,2.660,NAN
YANAN BICON PHARMACEUTICAL LISTED COMPANY,2.663,NAN
INNERGEX RENEWABLE ENERGY,2.660,400
NIHON UNISYS,2.659,7830
COHEN & STEERS INFRASTRUCTURE FUND,2.657,354
POLARIS BAY GROUP,2.660,NAN
TATUNG,2.663,NAN
TP ICAP GROUP PLC,NAN,NAN
AHLI BANK,2.663,NAN
ZHEJIANG JIULI HI-TECH METALS,2.655,NAN
GAV-YAM LANDS CORP. LTD,2.660,NAN
EDGEWELL PERSONAL CARE COMPANY,2.664,6900
SHANGHAI DIESEL ENGINE,2.655,NAN
SHENZHEN FINE MADE ELECTRONICS GROUP,2.652,NAN
FIRST MAJESTIC SILVER,2.650,NAN
COMET HOLDING AG,2.647,NAN
CONSTELLIUM SE,2.648,NAN
COMPANIA DE DISTRIBUCION INTEGRAL LOGISTA HOLDINGS,2.653,NAN
NIPPON TELEVISION HOLDINGS,2.649,201
NAVIN FLUORINE INTERNATIONAL,2.648,NAN
"AGILITI, INC.",2.651,5000
GRUPO AEROPORTUARIO DEL CENTRO NORTE,2.653,NAN
MOMENTA PHARMACEUTICALS,NAN,NAN
SHANGHAI ZHENHUA HEAVY INDUSTRIES,2.649,NAN
PRAIRIESKY ROYALTY,2.646,58
PRETIUM RESOURCES,2.649,606
JIANGSU XINQUAN AUTOMOTIVE TRIM,2.647,NAN
MMG LIMITED,2.636,NAN
BAVARIAN NORDIC A/S,2.638,NAN
BLUE SAIL MEDICAL,2.642,NAN
AOZORA BANK,2.640,2323
JIANGSU ZHONGNAN CONSTRUCTION GROUP,2.644,42974
HUBEI BIOCAUSE PHARMACEUTICAL,2.640,NAN
SUNSTONE HOTEL INVESTORS,2.641,48
CAMEL GROUP,2.638,NAN
"JINKE SMART SERVICES GROUP CO., LTD.",2.632,NAN
XINTE ENERGY,2.633,NAN
JIANGSU HOPERUN SOFTWARE,2.633,NAN
HANWHA SYSTEMS,2.628,NAN
SUZHOU GOLD MANTIS CONSTRUCTION DECORATION,2.633,NAN
YOKOHAMA RUBBER COMPANY,2.633,5543
NATIONAL STORAGE AFFILIATES TRUST,2.627,1175
GOLUB CAPITAL BDC,2.632,NAN
PANG DA AUTOMOBILE TRADE CO. LTD,2.628,NAN
SANMINA CORPORATION,2.626,35000
ENCAVIS AG,2.631,NAN
GRANDJOY HOLDINGS GROUP,2.626,NAN
ARCUS BIOSCIENCES,2.625,366
OASIS PETROLEUM,2.626,NAN
TEAMVIEWER AG,2.617,1200
"EXPENSIFY, INC.",2.621,NAN
EMERGENT BIOSOLUTIONS,2.624,2416
CHINA RISUN GROUP LIMITED,2.620,NAN
KENEDIX OFFICE INVESTMENT CORPORATION,2.622,NAN
ABDULLAH AL-OTHAIM MARKETS COMPANY,2.616,15500
DOMINO'S PIZZA GROUP,2.620,NAN
FIRST TRACTOR COMPANY,2.616,NAN
JIANGSU BROADCASTING CABLE INFORMATION NETWORK CORPORATION,2.617,NAN
RAZER,2.616,1355
JIANGSU PROVINCIAL AGRICULTURAL RECLAMATION AND DEVELOPMENT,2.615,NAN
JIUMAOJIU INTERNATIONAL HOLDINGS LIMITED,2.612,NAN
INNOCARE PHARMA LIMITED,2.607,NAN
SHANXI COAL INTERNATIONAL ENERGY GROUP,2.606,NAN
BORALEX,2.611,527
COMPANY FOR COOPERATIVE INSURANCE,2.607,NAN
ZEON CORPORATION,2.607,9122
JIANGSU LOPAL TECH.CO,2.607,NAN
SHANDONG CHENMING PAPER HOLDINGS,2.606,NAN
SOUTHERN PROVINCE CEMENT COMPANY,2.610,1670
HANSOL CHEMICAL,2.608,NAN
GAG IMMOBILIEN AG,2.610,NAN
RURAL FUNDS GROUP,2.612,NAN
QINGDAO HANHE CABLE,2.612,NAN
ZHEJIANG TIANYU PHARMACEUTICAL,2.611,NAN
ENCORE WIRE CORPORATION,2.612,1440
KPIT TECHNOLOGIES LIMITED,2.613,NAN
"REMITLY GLOBAL, INC.",2.613,1700
MONEY FORWARD,2.598,776
FASTPARTNER AB (PUBL),2.598,NAN
NEXITY SA,2.600,NAN
SHANGHAI MICROPORT ENDOVASCULAR MEDTECH,2.597,NAN
MARFRIG GLOBAL FOODS,2.595,NAN
PLEXUS,2.600,19200
CAVCO INDUSTRIES,2.598,4700
"SHANDONG WEIFANG RAINBOW CHEMICAL CO., LTD",2.598,NAN
SINOCARE,2.602,NAN
JAPAN STEEL WORKS,2.604,5334
PEPTIDREAM,2.589,146
JINXIN FERTILITY GROUP,2.592,NAN
ENEL CHILE,2.587,NAN
RELO GROUP,2.590,2302
THE FOSCHINI GROUP,2.594,NAN
SPX CORPORATION,2.586,3100
FLUGHAFEN WIEN,2.593,NAN
WUXI TAIJI INDUSTRY COMPANY,2.591,NAN
VIVA ENERGY GROUP,2.587,NAN
MANDO CORPORATION,2.585,NAN
ZHEJIANG HISUN PHARMACEUTICAL,2.588,NAN
"BESTORE CO.,LTD.",2.594,NAN
"AVIDXCHANGE HOLDINGS, INC.",2.592,1600
"VIMEO, INC.",2.584,NAN
SRI TRANG GLOVES (THAILAND) PUBLIC COMPANY LIMITED,2.583,NAN
"XOMETRY, INC.",2.583,788
LIANHE CHEMICAL TECHNOLOGY,2.575,NAN
YELP,2.577,4400
BOSSARD HOLDING AG,2.582,NAN
FLUXYS BELGIUM SA,2.579,NAN
CENTRAL GARDEN & PET COMPANY,2.583,7000
WINNEBAGO INDUSTRIES,2.583,6532
ANHUI GUANGXIN AGROCHEMICAL,2.576,NAN
LINDAB INTERNATIONAL AB,2.580,NAN
SKF INDIA,2.577,1716
BANK MILLENNIUM S.A.,2.584,NAN
MAGELLAN FINANCIAL GROUP,2.572,131
YIDU TECH INC.,2.569,NAN
JIANGSU SOPO CHEMICAL,2.568,NAN
MULTIPLAN CORPORATION,2.572,NAN
ULTRAPAR PARTICIPACOES,2.568,NAN
COOPER TIRE & RUBBER COMPANY,NAN,8720
CANON MARKETING JAPAN,2.574,16860
SEQUOIA ECONOMIC INFRASTRUCTURE INCOME FUND LIMITED,2.570,NAN
GREAT PORTLAND ESTATES,2.567,NAN
ALUPAR INVESTIMENTO,2.569,NAN
LIBERTY MEDIA CORPORATION,2.574,86
FLIGHT CENTRE TRAVEL GROUP,2.565,NAN
FORTY SEVEN,NAN,NAN
ARCBEST CORPORATION,2.572,14000
OPEN LENDING CORPORATION,2.564,127
SUMITOMO CHEMICAL INDIA LIMITED,2.563,NAN
HAPPIEST MINDS TECHNOLOGIES,2.557,NAN
SPIRIT AIRLINES,2.559,9823
FEDERAL SIGNAL CORPORATION,2.559,3900
"DUCKHORN PORTFOLIO, INC.",2.564,474
AMEREN ILLINOIS COMPANY,2.558,9116
GLOBAL UNICHIP,2.557,NAN
ATLAS AIR WORLDWIDE HOLDINGS,2.562,4056
NICKEL MINES LIMITED,2.564,NAN
SHANGHAI QIANGSHENG HOLDING,2.557,NAN
CHEMOCENTRYX,2.563,178
FREEE K.K,2.552,409
3D SYSTEMS CORPORATION,2.547,1721
IOVANCE BIOTHERAPEUTICS,2.554,319
TELLING TELECOMMUNICATION HOLDING,2.548,NAN
SCATEC SOLAR ASA,2.546,494
NGERN TID LOR PUBLIC COMPANY LIMITED,2.548,NAN
LIC HOUSING FINANCE,2.545,2392
SHANXI COKING,2.549,NAN
MAHINDRA & MAHINDRA FINANCIAL SERVICES,2.545,10000
